ID,Name,Age,Nationality,Overall,Club,Value,Pos_simp,Weight,Finishing,Acceleration,Dribbling,Stamina,Strength,Vision,Positioning,GKReflexes,Height_cm
186783,A. Adomah,30,Ghana,75,Aston Villa,€6.5M,MID,73.94,73.0,86.0,74.0,74.0,68.0,70.0,74.0,1.0,182.88
235424,D. Samassékou,22,Mali,75,FC Red Bull Salzburg,€9.5M,MID,68.04,42.0,68.0,68.0,80.0,67.0,72.0,55.0,8.0,177.8
191648,M. Yoshida,29,Japan,75,Southampton,€5M,DEF,78.02,34.0,58.0,60.0,66.0,76.0,50.0,42.0,13.0,187.96
193440,N. Viergever,28,Netherlands,75,PSV,€5.5M,DEF,77.11,42.0,67.0,63.0,85.0,74.0,50.0,55.0,11.0,182.88
198817,R. Amalfitano,28,France,75,Dijon FCO,€6.5M,MID,71.21,65.0,67.0,73.0,78.0,46.0,76.0,70.0,12.0,175.26
211361,D. Cataldi,23,Italy,75,Lazio,€8.5M,MID,69.85,66.0,74.0,72.0,68.0,65.0,73.0,67.0,9.0,180.34
241827,Martín,22,Spain,75,Deportivo Alavés,€7.5M,DEF,72.12,28.0,74.0,65.0,77.0,60.0,49.0,60.0,9.0,177.8
194979,Tiago Pinto,30,Portugal,75,MKE Ankaragücü,€4.8M,DEF,69.85,48.0,86.0,75.0,82.0,64.0,69.0,67.0,8.0,177.8
211108,Fernandinho,25,Brazil,75,Chongqing Dangdai Lifan FC SWM Team,€8.5M,MID,64.86,67.0,80.0,78.0,78.0,66.0,66.0,75.0,8.0,175.26
214692,C. Cueva,26,Peru,75,,€0,MID,60.78,67.0,84.0,76.0,63.0,48.0,69.0,74.0,11.0,167.64
230564,M. Gaćinović,23,Serbia,75,Eintracht Frankfurt,€9M,MID,68.95,72.0,78.0,81.0,77.0,53.0,76.0,69.0,14.0,175.26
232869,G. Shoji,25,Japan,75,Kashima Antlers,€7.5M,DEF,73.94,29.0,75.0,47.0,82.0,79.0,31.0,29.0,12.0,182.88
138918,L. Rigoni,33,Italy,75,Parma,€3.9M,MID,76.2,61.0,67.0,70.0,74.0,70.0,73.0,70.0,6.0,185.42
205478,M. Krmenčík,25,Czech Republic,75,Viktoria Plzeň,€9M,ATT,89.81,77.0,72.0,69.0,65.0,84.0,60.0,78.0,13.0,190.5
216742,M. Mevlja,28,Slovenia,75,,€0,DEF,83.01,34.0,71.0,55.0,71.0,81.0,54.0,35.0,13.0,190.5
169638,C. Daniels,31,England,75,Bournemouth,€4.4M,DEF,74.84,55.0,74.0,74.0,73.0,68.0,71.0,71.0,7.0,177.8
202151,K. Stafylidis,24,Greece,75,FC Augsburg,€7M,DEF,77.11,48.0,76.0,72.0,70.0,72.0,41.0,41.0,14.0,177.8
226215,Sabin Merino,26,Spain,75,CD Leganés,€8M,ATT,74.84,77.0,69.0,80.0,53.0,66.0,73.0,79.0,13.0,187.96
202408,A. Flint,28,England,75,Middlesbrough,€6M,DEF,83.01,55.0,47.0,33.0,69.0,90.0,42.0,52.0,11.0,198.12
235944,Brais Méndez,21,Spain,75,RC Celta,€10.5M,MID,78.02,73.0,71.0,78.0,70.0,70.0,78.0,75.0,8.0,187.96
225193,Merino,22,Spain,75,Real Sociedad,€10M,MID,83.01,62.0,61.0,76.0,68.0,74.0,76.0,70.0,14.0,185.42
176553,S. Missiroli,32,Italy,75,SPAL,€5M,MID,77.11,65.0,66.0,72.0,76.0,62.0,72.0,74.0,14.0,190.5
202410,Serantes,28,Spain,75,CD Leganés,€5.5M,GK,72.12,18.0,55.0,16.0,44.0,52.0,43.0,13.0,76.0,182.88
229034,V. Guzmán,23,Mexico,75,Pachuca,€9M,MID,78.02,70.0,75.0,73.0,81.0,64.0,71.0,69.0,8.0,175.26
178090,D. Biseswar,30,Netherlands,75,PAOK,€6.5M,MID,78.93,66.0,74.0,80.0,63.0,63.0,72.0,70.0,15.0,175.26
214955,E. Mas,29,Argentina,75,Boca Juniors,€5M,DEF,81.19,55.0,78.0,71.0,87.0,76.0,69.0,72.0,16.0,180.34
179884,Nuno Pinto,31,Portugal,75,Vitória de Setúbal,€4.4M,DEF,64.86,49.0,76.0,72.0,82.0,60.0,60.0,66.0,9.0,172.72
216749,Carlos Mané,24,Portugal,75,Sporting CP,€9M,MID,67.13,70.0,84.0,80.0,63.0,37.0,74.0,79.0,11.0,172.72
229037,Borja Valle,25,Spain,75,Deportivo de La Coruña,€8.5M,ATT,72.12,79.0,73.0,77.0,72.0,65.0,60.0,79.0,13.0,177.8
168621,Zeca,29,Greece,75,FC København,€6.5M,MID,67.13,60.0,75.0,72.0,90.0,70.0,68.0,65.0,6.0,182.88
189357,C. Toselli,30,Chile,75,CD Everton de Viña del Mar,€4.3M,GK,74.84,20.0,56.0,16.0,44.0,70.0,55.0,20.0,76.0,182.88
200110,M. Bizot,27,Netherlands,75,AZ Alkmaar,€5.5M,GK,84.82,15.0,45.0,12.0,32.0,64.0,47.0,13.0,76.0,193.04
207790,K. Ayhan,23,Turkey,75,Fortuna Düsseldorf,€7.5M,DEF,83.91,35.0,65.0,64.0,68.0,77.0,65.0,50.0,10.0,182.88
210862,Ricardo Ferreira,25,Portugal,75,SC Braga,€7M,DEF,76.2,26.0,50.0,41.0,60.0,77.0,33.0,51.0,6.0,190.5
183982,N. Roux,30,France,75,En Avant de Guingamp,€6.5M,ATT,81.19,74.0,69.0,74.0,66.0,76.0,64.0,75.0,12.0,182.88
212911,Hernâni,26,Portugal,75,FC Porto,€7M,MID,68.95,64.0,92.0,80.0,60.0,59.0,67.0,75.0,6.0,177.8
199601,M. Çağıran,25,Turkey,75,Çaykur Rizespor,€7M,MID,82.1,63.0,69.0,74.0,79.0,78.0,73.0,65.0,7.0,180.34
136113,W. Morgan,34,Jamaica,75,Leicester City,€2M,DEF,101.15,19.0,30.0,58.0,50.0,87.0,49.0,39.0,8.0,185.42
220337,J. Alonso,25,Paraguay,75,RC Celta,€7.5M,DEF,82.1,54.0,64.0,63.0,76.0,85.0,56.0,55.0,7.0,182.88
188337,M. Wakaso,27,Ghana,75,Deportivo Alavés,€7M,MID,72.12,55.0,87.0,75.0,81.0,74.0,71.0,71.0,14.0,170.18
245682,K. Traoré,26,Ivory Coast,75,,€0,MID,74.84,64.0,81.0,75.0,71.0,54.0,76.0,77.0,10.0,177.8
206003,Y. Mvogo,24,Switzerland,75,RB Leipzig,€6.5M,GK,89.81,10.0,43.0,18.0,28.0,74.0,58.0,13.0,78.0,190.5
230323,Kaíquão Castro,34,Brazil,75,Fluminense,€2.7M,GK,88.0,8.0,34.0,9.0,41.0,81.0,71.0,11.0,73.0,190.5
245683,K. Fofana,26,Ivory Coast,75,,€0,ATT,81.19,75.0,59.0,72.0,83.0,77.0,69.0,72.0,14.0,187.96
211124,P. Hurtado,27,Peru,75,Atiker Konyaspor,€7M,MID,72.12,72.0,80.0,75.0,65.0,59.0,74.0,72.0,9.0,175.26
214196,D. Bocanegra,31,Colombia,75,Atlético Nacional,€4.4M,DEF,76.2,42.0,69.0,61.0,87.0,74.0,61.0,53.0,14.0,182.88
227508,Melero,24,Spain,75,SD Huesca,€8M,MID,77.11,74.0,59.0,70.0,73.0,69.0,76.0,70.0,12.0,182.88
194996,Borja Bastón,25,Spain,75,Deportivo Alavés,€8.5M,ATT,82.1,75.0,51.0,66.0,63.0,91.0,65.0,78.0,13.0,190.5
198581,O. Murillo,30,Colombia,75,Pachuca,€4.9M,DEF,77.11,42.0,66.0,46.0,66.0,83.0,44.0,29.0,14.0,182.88
202934,O. Onazi,25,Nigeria,75,Trabzonspor,€7M,MID,73.03,51.0,83.0,72.0,85.0,68.0,72.0,68.0,7.0,172.72
209846,C. Günter,25,Germany,75,SC Freiburg,€6.5M,DEF,83.01,38.0,73.0,72.0,85.0,76.0,51.0,59.0,14.0,182.88
211382,I. Amadou,25,France,75,Sevilla FC,€7.5M,MID,81.19,39.0,69.0,65.0,77.0,82.0,65.0,42.0,14.0,182.88
222390,Unai López,22,Spain,75,Athletic Club de Bilbao,€9M,MID,69.85,74.0,74.0,75.0,79.0,54.0,73.0,68.0,15.0,170.18
225719,K. Iheanacho,21,Nigeria,75,Leicester City,€10M,ATT,79.83,77.0,78.0,77.0,69.0,70.0,65.0,79.0,15.0,182.88
232119,C. Söyüncü,22,Turkey,75,Leicester City,€8.5M,DEF,82.1,37.0,67.0,57.0,67.0,78.0,49.0,42.0,7.0,185.42
213689,B. Pearson,23,England,75,Preston North End,€8M,MID,71.21,47.0,71.0,69.0,90.0,78.0,63.0,57.0,11.0,175.26
211899,F. Niederlechner,27,Germany,75,SC Freiburg,€7M,ATT,86.18,79.0,68.0,71.0,77.0,78.0,59.0,77.0,16.0,187.96
205756,S. Denswil,25,Netherlands,75,Club Brugge KV,€7M,DEF,81.19,46.0,45.0,63.0,64.0,85.0,64.0,41.0,9.0,185.42
142780,G. Rodríguez,34,Argentina,75,San Lorenzo de Almagro,€2M,DEF,78.93,45.0,62.0,57.0,66.0,78.0,65.0,32.0,9.0,182.88
161468,P. Guiñazú,39,Argentina,75,Club Atlético Talleres,€450K,MID,68.04,48.0,58.0,63.0,89.0,79.0,69.0,67.0,13.0,175.26
220093,H. Hateboer,24,Netherlands,75,Atalanta,€9M,MID,73.94,55.0,76.0,77.0,86.0,72.0,67.0,67.0,15.0,187.96
215998,I. Fernández,28,Argentina,75,River Plate,€6.5M,MID,67.13,64.0,75.0,78.0,82.0,70.0,75.0,70.0,12.0,182.88
231102,L. Blas,20,France,75,En Avant de Guingamp,€10.5M,MID,73.03,67.0,84.0,79.0,63.0,60.0,69.0,69.0,15.0,180.34
235454,M. Sarr,19,France,75,OGC Nice,€8.5M,DEF,73.03,49.0,74.0,62.0,79.0,79.0,63.0,59.0,8.0,182.88
146111,Mikel Rico,33,Spain,75,Athletic Club de Bilbao,€3.9M,MID,74.84,61.0,54.0,62.0,79.0,76.0,77.0,69.0,9.0,177.8
234943,F. Neuhaus,21,Germany,75,Borussia Mönchengladbach,€10.5M,MID,73.94,59.0,74.0,77.0,75.0,58.0,78.0,64.0,15.0,182.88
124607,S. İnan,33,Turkey,75,Galatasaray SK,€3.9M,MID,73.94,68.0,55.0,73.0,66.0,65.0,80.0,63.0,16.0,182.88
149184,C. Maggio,36,Italy,75,Benevento,€775K,DEF,78.93,67.0,68.0,70.0,79.0,77.0,58.0,74.0,9.0,182.88
196801,Mexer,29,Mozambique,75,Stade Rennais FC,€5M,DEF,78.93,44.0,52.0,59.0,74.0,79.0,54.0,43.0,11.0,187.96
149185,F. Magnanelli,33,Italy,75,Sassuolo,€2.7M,MID,78.93,45.0,67.0,56.0,69.0,70.0,70.0,53.0,5.0,180.34
219841,J. Figal,24,Argentina,75,Independiente,€8M,DEF,63.96,42.0,73.0,69.0,79.0,73.0,57.0,35.0,9.0,180.34
207554,V. Claesson,26,Sweden,75,,€0,MID,78.93,72.0,72.0,71.0,88.0,64.0,77.0,73.0,7.0,182.88
207555,F. Helander,25,Sweden,75,Bologna,€7M,DEF,83.91,28.0,46.0,52.0,63.0,83.0,45.0,24.0,16.0,193.04
211907,J. Gondorf,30,Germany,75,SC Freiburg,€6M,MID,78.02,63.0,72.0,73.0,90.0,75.0,74.0,65.0,9.0,175.26
210372,R. Ghezzal,26,Algeria,75,Leicester City,€8M,MID,69.85,71.0,73.0,80.0,68.0,61.0,76.0,73.0,15.0,182.88
213956,Adama,22,Spain,75,Wolverhampton Wanderers,€10.5M,ATT,76.2,61.0,97.0,89.0,75.0,83.0,57.0,62.0,7.0,177.8
222148,O. Duda,23,Slovakia,75,Hertha BSC,€9.5M,MID,73.94,77.0,70.0,79.0,78.0,55.0,75.0,68.0,10.0,180.34
224196,R. Bensebaini,23,Algeria,75,Stade Rennais FC,€7M,DEF,74.84,49.0,69.0,68.0,77.0,79.0,58.0,62.0,14.0,185.42
212933,L. Depoitre,29,Belgium,75,Huddersfield Town,€6.5M,ATT,91.17,74.0,48.0,64.0,69.0,90.0,65.0,78.0,12.0,190.5
241095,N. Vlašić,20,Croatia,75,PFC CSKA Moscow,€10.5M,MID,78.93,68.0,77.0,83.0,71.0,66.0,72.0,64.0,14.0,177.8
188103,Rochina,27,Spain,75,Levante UD,€7M,MID,76.2,72.0,74.0,80.0,69.0,73.0,76.0,73.0,13.0,182.88
201417,M. Doherty,26,Republic of Ireland,75,Wolverhampton Wanderers,€7M,DEF,88.9,57.0,74.0,74.0,89.0,73.0,66.0,71.0,9.0,182.88
204233,C. Musonda,21,Belgium,75,Vitesse,€11M,ATT,66.22,66.0,89.0,82.0,60.0,41.0,67.0,68.0,9.0,172.72
210377,João Teixeira,25,Portugal,75,Vitória Guimarães,€8.5M,MID,76.2,66.0,76.0,77.0,66.0,65.0,74.0,71.0,16.0,177.8
165321,S. Ward,32,Republic of Ireland,75,Burnley,€3.7M,DEF,79.83,57.0,63.0,71.0,78.0,72.0,64.0,60.0,16.0,185.42
221130,Y. Cardinale,24,France,75,OGC Nice,€6M,GK,83.91,14.0,53.0,25.0,36.0,76.0,48.0,12.0,78.0,180.34
135883,S. Francis,33,England,75,Bournemouth,€2.7M,DEF,89.81,25.0,49.0,67.0,55.0,77.0,63.0,57.0,12.0,187.96
230348,Lafortiscinho,26,Brazil,75,Botafogo,€5.5M,DEF,74.84,48.0,81.0,72.0,81.0,62.0,57.0,58.0,13.0,177.8
188876,M. Valdifiori,32,Italy,75,SPAL,€3.8M,MID,71.21,46.0,54.0,70.0,55.0,66.0,80.0,53.0,10.0,185.42
190156,Rubén Pérez,29,Spain,75,CD Leganés,€5M,MID,73.03,43.0,54.0,62.0,77.0,71.0,74.0,58.0,15.0,177.8
197837,D. Boyata,27,Belgium,75,Celtic,€6.5M,DEF,86.18,20.0,66.0,57.0,77.0,90.0,32.0,47.0,8.0,187.96
198861,N. Mendy,26,France,75,Leicester City,€6.5M,MID,73.03,49.0,71.0,71.0,77.0,68.0,63.0,55.0,15.0,167.64
217805,A. Martín Arias,25,Argentina,75,Gimnasia y Esgrima La Plata,€6.5M,GK,78.93,19.0,62.0,18.0,35.0,65.0,28.0,19.0,77.0,185.42
228302,Pedraza,22,Spain,75,Villarreal CF,€9M,MID,73.03,72.0,80.0,78.0,75.0,69.0,66.0,70.0,12.0,182.88
182736,Ricardo,35,Portugal,75,GD Chaves,€1.6M,GK,83.91,13.0,36.0,16.0,41.0,67.0,30.0,11.0,74.0,187.96
3281,Tarantini,34,Portugal,75,Rio Ave FC,€3.2M,MID,78.02,64.0,51.0,71.0,54.0,78.0,77.0,72.0,16.0,187.96
204497,K. Stöger,24,Austria,75,Fortuna Düsseldorf,€9M,MID,74.84,67.0,74.0,76.0,77.0,60.0,79.0,68.0,12.0,175.26
210897,C. Mbemba,23,DR Congo,75,FC Porto,€7.5M,DEF,82.1,52.0,70.0,63.0,68.0,83.0,43.0,52.0,7.0,182.88
201938,A. Limbombe,23,Belgium,75,FC Nantes,€8.5M,ATT,77.11,66.0,88.0,78.0,71.0,56.0,52.0,70.0,8.0,175.26
175314,K. McDonald,29,Scotland,75,Fulham,€5M,MID,96.16,54.0,47.0,66.0,70.0,77.0,68.0,60.0,8.0,193.04
208339,O. Niasse,28,Senegal,75,Everton,€7M,ATT,82.1,77.0,78.0,75.0,74.0,72.0,61.0,77.0,8.0,182.88
215251,G. Herrera,26,Argentina,75,Club Atlético Talleres,€6M,GK,83.91,17.0,53.0,20.0,40.0,63.0,16.0,12.0,77.0,187.96
220883,R. Borré,22,Colombia,75,River Plate,€9.5M,ATT,71.21,76.0,82.0,77.0,69.0,68.0,72.0,75.0,8.0,175.26
190931,E. Zukanović,31,Bosnia Herzegovina,75,Genoa,€4.5M,DEF,84.82,25.0,61.0,50.0,66.0,84.0,51.0,38.0,11.0,190.5
236245,A. Elis,22,Honduras,75,Houston Dynamo,€9.5M,MID,77.11,73.0,91.0,78.0,73.0,72.0,71.0,74.0,9.0,180.34
174549,M. Fernández,32,Chile,75,Club Necaxa,€5M,MID,72.12,61.0,75.0,78.0,64.0,60.0,78.0,70.0,11.0,177.8
213974,D. Rodríguez,28,Uruguay,75,Club Tijuana,€5.5M,MID,64.86,43.0,72.0,55.0,78.0,69.0,55.0,50.0,13.0,170.18
199383,T. Klose,30,Switzerland,75,Norwich City,€4.9M,DEF,87.09,29.0,48.0,27.0,65.0,84.0,54.0,37.0,10.0,193.04
201943,A. Cornelius,25,Denmark,75,FC Girondins de Bordeaux,€8.5M,ATT,91.17,75.0,67.0,67.0,66.0,93.0,56.0,76.0,9.0,193.04
211927,Kwon Chang Hoon,24,Korea Republic,75,Dijon FCO,€8.5M,MID,69.85,72.0,76.0,75.0,71.0,53.0,75.0,70.0,8.0,175.26
226777,C. Larin,23,Canada,75,Beşiktaş JK,€9.5M,ATT,89.81,77.0,69.0,67.0,69.0,86.0,53.0,74.0,7.0,187.96
234201,Tchê Tchê,25,Brazil,75,Dynamo Kyiv,€8M,MID,66.22,62.0,82.0,78.0,76.0,50.0,75.0,69.0,8.0,175.26
195033,M. Leckie,27,Australia,75,Hertha BSC,€7M,MID,82.1,68.0,91.0,76.0,77.0,70.0,65.0,73.0,10.0,180.34
214491,L. Quiñones,27,Colombia,75,Deportivo Toluca,€7M,MID,64.86,73.0,90.0,76.0,62.0,63.0,70.0,73.0,10.0,177.8
192476,Fontàs,28,Spain,75,Sporting Kansas City,€6M,DEF,86.18,45.0,32.0,58.0,41.0,84.0,56.0,43.0,9.0,185.42
169181,K. Vermeer,32,Netherlands,75,Feyenoord,€3.8M,GK,79.83,13.0,60.0,25.0,36.0,57.0,66.0,19.0,80.0,182.88
172768,A. Surman,31,England,75,Bournemouth,€5.5M,MID,73.03,63.0,59.0,67.0,72.0,65.0,78.0,66.0,8.0,177.8
198113,M. Höger,28,Germany,75,1. FC Köln,€6.5M,MID,83.01,65.0,55.0,71.0,86.0,77.0,72.0,70.0,14.0,182.88
157665,S. Dann,31,England,75,Crystal Palace,€4.5M,DEF,78.02,40.0,38.0,38.0,56.0,77.0,48.0,36.0,9.0,187.96
244193,Jovane Cabral,20,Cape Verde,75,Sporting CP,€12M,MID,68.04,65.0,87.0,81.0,71.0,68.0,68.0,73.0,8.0,175.26
180706,C. Cathcart,29,Northern Ireland,75,Watford,€5M,DEF,83.01,29.0,40.0,47.0,59.0,77.0,47.0,27.0,13.0,190.5
220132,Zaldúa,26,Spain,75,Real Sociedad,€7M,DEF,69.85,25.0,69.0,55.0,65.0,60.0,34.0,49.0,11.0,175.26
194020,Pelé,26,Guinea Bissau,75,AS Monaco,€6.5M,MID,77.11,50.0,63.0,66.0,77.0,74.0,66.0,64.0,5.0,182.88
184037,M. Kelly,28,England,75,Crystal Palace,€6M,DEF,77.11,38.0,46.0,58.0,61.0,76.0,39.0,42.0,8.0,190.5
189157,Y. Bolasie,29,DR Congo,75,Aston Villa,€6.5M,MID,83.91,64.0,79.0,79.0,70.0,74.0,68.0,69.0,6.0,187.96
215270,L. Zelarayán,26,Argentina,75,Tigres U.A.N.L.,€8M,MID,73.03,64.0,78.0,79.0,72.0,59.0,78.0,69.0,10.0,172.72
158438,Gelson Fernandes,31,Switzerland,75,Eintracht Frankfurt,€4.5M,MID,69.85,51.0,66.0,64.0,90.0,75.0,68.0,61.0,13.0,177.8
187366,D. Glushakov,31,Russia,75,Spartak Moscow,€4.5M,MID,79.83,70.0,71.0,72.0,80.0,71.0,75.0,75.0,9.0,180.34
221671,Lee Jae Sung,25,Korea Republic,75,Holstein Kiel,€8.5M,MID,69.85,69.0,69.0,73.0,91.0,69.0,80.0,70.0,8.0,180.34
175847,Baiano,31,Brazil,75,Alanyaspor,€4.4M,DEF,68.95,56.0,76.0,74.0,83.0,67.0,50.0,69.0,11.0,177.8
212456,A. Hurtado,31,Colombia,75,Monterrey,€6M,ATT,64.86,73.0,92.0,81.0,75.0,71.0,68.0,73.0,7.0,170.18
162280,A. Mierzejewski,31,Poland,75,Changchun Yatai FC,€6M,MID,73.03,75.0,75.0,77.0,77.0,70.0,74.0,71.0,12.0,175.26
226537,V. Janssen,24,Netherlands,75,Tottenham Hotspur,€8.5M,ATT,88.0,77.0,60.0,67.0,57.0,77.0,64.0,78.0,16.0,182.88
196073,E. Paredes,37,Chile,75,Colo-Colo,€2.4M,ATT,82.1,81.0,68.0,73.0,68.0,80.0,69.0,80.0,7.0,177.8
215018,B. Alemán,28,Uruguay,75,Ettifaq FC,€6.5M,MID,78.93,67.0,78.0,76.0,71.0,73.0,73.0,74.0,7.0,175.26
234986,P. Retsos,19,Greece,75,Bayer 04 Leverkusen,€9M,DEF,81.19,26.0,69.0,46.0,76.0,74.0,42.0,37.0,7.0,185.42
237034,J. Hernández,19,Colombia,75,SD Huesca,€9M,ATT,73.03,78.0,88.0,72.0,74.0,76.0,61.0,75.0,6.0,175.26
191210,S. Corchia,27,France,75,SL Benfica,€5.5M,DEF,67.13,58.0,74.0,75.0,68.0,67.0,67.0,72.0,15.0,175.26
204523,Rubén Pardo,25,Spain,75,Real Sociedad,€8M,MID,68.95,68.0,64.0,75.0,55.0,57.0,80.0,69.0,7.0,180.34
214763,P. Goltz,33,Argentina,75,Boca Juniors,€2.7M,DEF,82.1,48.0,54.0,56.0,67.0,85.0,59.0,45.0,7.0,182.88
215531,D. Türüç,25,Turkey,75,Kayserispor,€8.5M,MID,72.12,61.0,77.0,76.0,81.0,65.0,75.0,62.0,13.0,177.8
212204,B. Mechele,25,Belgium,75,Club Brugge KV,€7M,DEF,79.83,33.0,60.0,46.0,73.0,79.0,34.0,30.0,12.0,190.5
230381,Kaimo Lima,34,Brazil,75,Fluminense,€2M,DEF,77.11,50.0,76.0,68.0,61.0,77.0,58.0,59.0,12.0,187.96
188397,R. Rodelin,28,France,75,En Avant de Guingamp,€7M,MID,82.1,74.0,68.0,75.0,82.0,76.0,72.0,75.0,10.0,193.04
152814,Bobô,33,Brazil,75,Alanyaspor,€4.2M,ATT,84.82,78.0,67.0,70.0,67.0,79.0,68.0,75.0,13.0,185.42
157678,L. Ciman,32,Belgium,75,Dijon FCO,€3.8M,DEF,69.85,46.0,65.0,63.0,73.0,70.0,64.0,55.0,12.0,182.88
177134,D. Ba,33,Senegal,75,Shanghai Greenland Shenhua FC,€4.2M,ATT,82.1,74.0,72.0,71.0,65.0,78.0,68.0,78.0,6.0,187.96
177390,H. Medunjanin,33,Bosnia Herzegovina,75,Philadelphia Union,€3.9M,MID,76.2,67.0,65.0,79.0,72.0,74.0,76.0,66.0,9.0,187.96
192238,José Cañas,31,Spain,75,PAOK,€4.5M,MID,68.95,35.0,55.0,48.0,74.0,72.0,67.0,57.0,9.0,177.8
237297,Y. Osorio,24,Venezuela,75,Vitória Guimarães,€8.5M,DEF,83.91,25.0,57.0,44.0,66.0,87.0,33.0,30.0,8.0,187.96
182001,Titi,30,Brazil,75,Göztepe SK,€4.9M,DEF,83.01,27.0,32.0,46.0,52.0,88.0,49.0,42.0,14.0,187.96
210930,Carles Gil,25,Spain,75,Deportivo de La Coruña,€8M,MID,64.86,70.0,68.0,78.0,62.0,56.0,75.0,72.0,6.0,170.18
192242,P. Lasne,29,France,75,Montpellier HSC,€6.5M,MID,77.11,70.0,66.0,73.0,75.0,77.0,74.0,68.0,7.0,185.42
225523,Lekue,25,Spain,75,Athletic Club de Bilbao,€7M,DEF,72.12,67.0,90.0,76.0,79.0,73.0,70.0,71.0,9.0,180.34
218868,A. Silva,28,Uruguay,75,Montreal Impact,€6.5M,ATT,68.04,63.0,84.0,78.0,85.0,60.0,74.0,73.0,11.0,177.8
236276,A. Danjuma Groeneveld,21,Netherlands,75,Club Brugge KV,€10.5M,MID,78.02,72.0,86.0,79.0,78.0,66.0,68.0,58.0,14.0,177.8
237556,C. Luyindama,24,DR Congo,75,Standard de Liège,€7.5M,DEF,91.17,19.0,66.0,45.0,73.0,92.0,51.0,21.0,11.0,190.5
199669,L. González Pirez,26,Argentina,75,Atlanta United,€7M,DEF,79.83,42.0,72.0,64.0,83.0,76.0,64.0,60.0,13.0,185.42
199158,Sergio Álvarez,26,Spain,75,SD Eibar,€7M,MID,73.94,60.0,70.0,65.0,90.0,76.0,73.0,70.0,8.0,182.88
215798,M. Cornet,21,Ivory Coast,75,Olympique Lyonnais,€9M,ATT,68.95,75.0,87.0,74.0,82.0,68.0,66.0,76.0,9.0,177.8
211703,M. Schnatterer,32,Germany,75,1. FC Heidenheim 1846,€5M,MID,74.84,73.0,73.0,70.0,75.0,64.0,72.0,70.0,7.0,180.34
237303,O. Kharbin,24,Syria,75,Al Hilal,€9M,ATT,83.01,76.0,79.0,73.0,65.0,71.0,62.0,78.0,8.0,185.42
229624,Sergi Guardiola,27,Spain,75,Getafe CF,€8M,ATT,77.11,80.0,61.0,78.0,47.0,75.0,57.0,70.0,11.0,187.96
236792,T. Souček,23,Czech Republic,75,SK Slavia Praha,€8.5M,MID,86.18,52.0,64.0,58.0,85.0,75.0,68.0,57.0,8.0,193.04
189945,Y. Ravet,28,France,75,SC Freiburg,€6.5M,MID,78.02,68.0,77.0,74.0,64.0,66.0,75.0,74.0,14.0,177.8
202746,T. Serero,28,South Africa,75,Vitesse,€6.5M,MID,58.06,51.0,83.0,74.0,83.0,39.0,72.0,63.0,10.0,172.72
200443,B. Douglas,28,Scotland,75,Leeds United,€5.5M,DEF,69.85,58.0,76.0,65.0,86.0,59.0,72.0,68.0,12.0,177.8
206075,S. Johnstone,25,England,75,West Bromwich Albion,€6.5M,GK,84.82,11.0,45.0,16.0,42.0,68.0,48.0,11.0,77.0,193.04
212476,Medrán,24,Spain,75,Rayo Vallecano,€9M,MID,71.21,58.0,60.0,71.0,62.0,56.0,77.0,65.0,10.0,175.26
156412,J. Corona,37,Mexico,75,Cruz Azul,€450K,GK,83.91,12.0,41.0,13.0,25.0,52.0,40.0,15.0,73.0,182.88
197117,I. Fetfatzidis,27,Greece,75,Olympiacos CFP,€7M,MID,66.22,58.0,89.0,77.0,68.0,47.0,74.0,66.0,15.0,165.1
214781,S. Romero,29,Argentina,75,Independiente,€6.5M,MID,76.2,75.0,74.0,74.0,71.0,74.0,71.0,75.0,9.0,177.8
177149,B. Jokič,32,Slovenia,75,,€0,DEF,77.11,48.0,79.0,62.0,77.0,76.0,55.0,60.0,14.0,175.26
169214,S. Sinclair,29,England,75,Celtic,€6.5M,MID,69.85,74.0,91.0,76.0,85.0,62.0,66.0,75.0,15.0,177.8
201215,L. Krejčí,25,Czech Republic,75,Bologna,€7M,ATT,68.04,60.0,79.0,79.0,73.0,47.0,72.0,75.0,9.0,180.34
191488,L. Orbán,29,Argentina,74,Racing Club,€4.4M,DEF,78.93,48.0,57.0,57.0,68.0,76.0,58.0,59.0,15.0,177.8
213761,A. Hamdallah,27,Morocco,74,Al Nassr,€6M,ATT,81.19,80.0,72.0,70.0,62.0,75.0,65.0,77.0,10.0,177.8
220673,R. Tapia,22,Peru,74,Feyenoord,€6.5M,MID,78.02,44.0,72.0,74.0,77.0,77.0,66.0,60.0,8.0,182.88
221697,O. Watkins,22,England,74,Brentford,€8M,ATT,69.85,72.0,79.0,77.0,66.0,68.0,74.0,72.0,10.0,180.34
230401,Duirval Diniz,34,Brazil,74,Atlético Paranaense,€1.7M,DEF,82.1,44.0,56.0,41.0,61.0,82.0,45.0,24.0,11.0,187.96
197890,Arribas,29,Spain,74,U.N.A.M.,€4.4M,DEF,76.2,44.0,40.0,48.0,63.0,78.0,40.0,26.0,16.0,182.88
199170,B. Dabo,26,Burkina Faso,74,Fiorentina,€7M,MID,81.19,62.0,68.0,74.0,78.0,79.0,68.0,70.0,11.0,185.42
215042,G. Lezcano,31,Argentina,74,Monarcas Morelia,€4.9M,ATT,64.86,72.0,85.0,75.0,79.0,70.0,62.0,76.0,9.0,167.64
